SentimentText,Sentiment
인 서울 사과대 친구 자대 대학원 교수 목표,0
인가 퇴근길 제니 고화질 직찍 리사 닷컴,0
인간 개 쓰레기 새끼,0
인공 암벽 고양이 라라,0
인공 인공지능 지능 장난감,0
인디아나 인디아나존스 존스,0
인생 역전 황교안,1
인실좆,0
인정,0
인증 난사 관리자,0
인증 일면 사실,0
인증,0
인천 곰탕 집 출입 금지자 명단,0
인천 위엄,0
인터넷 벌크 이어폰 짭,0
인터넷 짤방 조작,0
인터넷 팝업 광고창 처음 장본인,0
인터메조 라 브랜드 위치 정도,0
인터파크 사상 최대 과징금 불복 움직임,0
인텔 대란,0
인텔 확장 악세사리,0
인형 뽑기 가게,0
인형,0
인형극 달인,0
일 사람,0
일 새벽 박근혜 보고,1
일,0
일드 최고 백수,0
일면 단발 단발머리 머리 시스루,0
일면 이정희 글 사람 노무현 일대기,1
일면 이정희 글 토,1
일면,0
일반인 여자 섹스 불 패너 존재,0
일밤 몰카 홍은희,0
일밤 재미,0
일밤,0
일베 디도스 공격,0
일베 전효성 인스타,0
일베 폭식 투쟁 김기춘 지령,1
일본 1500만 이상 관객 동원 7 영화,0
일본 경소설 근황,0
일본 관광 쇼핑 품목,0
일본 관심 트럼프 캠프 인물,0
일본 구름,0
일본 구축 전차 호니 완성,0
일본 극혐 문재인,1
일본 남자 배우 결혼 결혼조건 조건,0
일본 내 활동가 오선화 문재인 대통령 선택 한국,1
일본 때,0
일본 롤 케이크,0
일본 롤 폭망,0
일본 만두 가게,0
일본 모델,0
일본 문재인 대통령 우려 이유,1
일본 문재인 대통령 우려,1
일본 문재인 반대 이유,1
일본 문재인 이유,1
일본 방송 고영태 질문,0
일본 방송 문재인 보도,1
일본 방송 박사모,1
일본 병맛 광고 모음,0
일본 부동산 폭락 기업 원인,0
일본 불상 100 목 범인 한국인 체포,0
일본 성 문화,0
일본 셀카,0
일본 수도권 전철 노선도,0
일본 신작,0
일본 아이유 이유,0
일본 언론 메인,0
일본 언론 문재인,1
일본 여고생 미스 콘테스트,0
일본 여행 중 곳,0
일본 왜곡 토이 토이스토리 스토리,0
일본 우려 문재인,1
일본 이상 곳 뽕 군,0
일본 일반 가정 저녁 저녁식사 식사 도쿄 출장 식사,0
일본 자국민 비상 재난 확인,0
일본 전쟁 드라마 전투신,0
일본 체형 구름,0
일본 토이 토이스토리 스토리 장난감,0
일본 토이 토이스토리 스토리,0
일본 트와이스 멤버 인기 순위,0
일본 트위터 이상 여친 이상 남친,0
일본 한국 게임 미소녀 대결,0
일본 한국 게임 미소녀 차이,0
일본 헬스 클럽,0
일본 현실,0
일본 회전 초밥,0
일본인 발음 디스 만화,0
일본인 방정환 평가,0
일본인,0
일상 생활 불가능 놈 주인공 게임,0
일요일 저녁 야짤,0
임 행진곡 60만 떼창 감동 2016.12.10 광화문 촛불 집회,1
임 행진곡 국가 지정 찬성,0
임윤선 박근혜,1
임테기,0
입 국격,0
입,0
입가 립글 루즈,0
입사 얼마 회사 2만 지각 이득 손해 의견,0
잉글리쉬 롭이어 토끼,0
잉어킹 후방,0
잎사귀 귤,0
자게 꼰대 사이트,0
자기 여친 와이프 혼욕탕,0
자동차 사고 질문,0
자동차 정기 점검 룩,0
자동화 이유,0
자료 셔틀,0
자본주의 키스,0
자세 때 체위,0
자식 인간 카바,0
자식,0
자신 경멸,0
자연산 도미,0
자영업,0
자위 이유,0
자전거 물,0
자제 주갤럼,0
자존심 손혜원 의원,1
자중 주갤러,0
자취 요리 만만 볶음밥 초마 짬뽕,0
자취남 동파육,0
자취생 까르보나라,0
자취생 밥상,0
자취생 혼밥 혼술,0
자취생 혼술,0
자판기 진실,0
작년 탈선 동생,0
작용 추력 드라이브 엔진 뉴턴 3 법칙,0
작품 눈 배우,0
잔인 팽귄,0
잠수 대결 오이 갤러,0
잡담 만약 돈 렌즈,0
장,0
장관 동생 억울,0
장관 동생 억울,1
장기하 성 추행 곽정은 여자 여자 대통령,0
장난 7,0
장난 끝,0
장도리 12 12,1
장도리 2016 12 12,1
장도리 화백 신간 도서,1
장도리 화백 신간,1
장모 박근혜 탄핵 폭발,1
장문 경찰서 중이,0
장범준 이번 앨범,0
장범준 이번 앨범,0
장사 타이밍,0
장수 120 동안 정절 할아버지,0
장시호 안민석 의원 변명,1
장우혁 인스타그램,0
장인 장모 5 정치 예기,0
재미 전문대 순위,0
재벌 청문회 짤,1
재수 고양이 새끼,0
재수 김진태 현황,1
재탕 여자 처음 고양이,0
저가 사운드 사운드카드 카드,0
저가 코스프레,0
저녁 저녁식사 식사 삼촌,0
저녁,0
저도 대란 55 설치,0
저도 삼촌 가리안,0
저도 이재명 시장 호감 잘못 잘못,1
저도 주말 골,0
저도 책상 인증,0
저도 추미애,1
저번 남편 플스 사람,0
저번 주 주말 불펜 정모 사진,0
저번 주말 삼성 티비 대란 기념,0
저평가 현대 현대차 차,0
적반하장,0
전 개인 문재인 칼,1
전 교회 목사 친자 검사 관련 뉴스,0
전 국회 의사당 앞 노회찬 의원,1
전 메모 드립 초등 학생 말이,0
전 뷔페 아저씨,0
전 소식,0
전 여자 여자친구 친구 연락,0
전 여친 강제 여장 썰,0
전 여친,0
전 우병우 고영태 더 패고,1
전 인천 시 인천시 장인 송영길 의원 박근혜 관련 충격 에피소드,1
전 조윤선,1
전 차마 몸캠 유출 피해자 자업자득,0
전국 뺑소니범 우리,0
전군 대비 태세 점검,0
전기 장판 사용 법,0
전기 차 수소차,0
전대 후문,0
전두환 시절 최고 실세,1
전문 대통령 국무 위원 간담회 발언,1
전문 대통령 부덕 불찰 국가 혼란 송구,1
전문 민주당 추미애 대표 기자 간담회 모두 발언,1
전북 망,0
전설 건담 프라 모델,0
전설 레전드,0
전설 면접,0
전설 블소 째원,0
전설 자막 제작,0
전설 정치인,0
전설 호날두 싸인,0
전설,0
전소미 포지션 애매,0
전여옥 레전드,0
전여옥 레전드,1
전여옥 예능 진출,0
전여옥 예능 진출,1
전우용 역사학자 트윗 방금 카톡 재미 문자,1
전우용 역사학자 트윗,1
전우용 외계인 침공 때 일본 손,1
전원책 국회 의원 나경원 표차 당선 자리,1
전원책 국회 의원,1
전원책 대선 토론 박근혜 후보 토론,1
전원책 대타 추천,1
전원책 대타,0
전원책 말이,0
전원책 문재인 대통령감 생각,1
전원책 박 대통령 국무 회의 영상 측은지심,1
전원책 촛불 집회 참석 자수 언론 반성 라네,1
전자 구매 비용 10 캐시백 이벤트,0
전자 담배 사람 일침,0
전쟁 게임,0
전쟁 서막,0
전쟁 피아 식별,0
전쟁터 구걸,0
전직 청와대 조리장 박근혜 대통령,1
전현무 흑화,0
전화 치킨 당첨 은근,0
전화 치킨 이벤트 당첨,0
전효성 근황,0
점 8만 8천,0
점 정리,0
점,0
점수,0
점심 떡볶이,0
정관 수술 효과,0
정당 지지율 여론 조사,1
정도 문재인 대표,1
정도 여자 대시,0
정도 자랑,0
정도,0
정동영 대선 출마 환영,1
정동영 의원 대선 출마 저울질,1
정두언 본색,1
정몽준 리즈 시절,1
정봉주 전국구 오늘 방송 세월호 7,1
정봉주 전의원 사면 불가 이유,0
정부 기관 통합 로고,1
정부 기밀 문서,0
정부 로또 온라인 구매 허용 추진,0
정부 사람,0
정상 단발 단발머리 머리,0
정상인 이상,0
정세균 맨,1
정세균 의장 2004 2016,0
정세균 의장 2004 2016,1
정세균 의장 루피,1
정세균 탄핵 때,1
정수기 물 침전물,0
정신 못 조원진,1
정신 빈 밥그릇 선명,0
정신 승리,0
정신 친박,0
정신 피해 상황,0
정우성 점,0
정우성 호흡 여배우,0
정운호 나비 나비효과 효과 탄핵 간략 요약,1
정원 알밥 분탕질 시작,0
정원 인증,0
정원,0
정유라 관련 기사 하나,1
정유라 행복,1
정의당 메갈당 반대 난무,1
정전,0
정진석 20 국회 최고 활약,1
정청래 저도 100만,1
정치 국회 찌라시,0
정치 노영민 문재인 진다 이재명 대선 후보 생각,1
정치 문재인 대통령 박지원,1
정치 시각 민주당 의원,1
정치 안희정 말 이재명 말,1
정치 애국 박사모 근황,1
정치 이재명 가천대 논문 유효,1
정치 이재명 국민 단일화 비상 시국 사이다,1
정치 이재명 지지율 정권 교체,1
정치 정장 핏 181 75,0
정치 카톡 더 민주 내부 정보,1
정치 탄핵 유독 국회 의원,1
정치,1
정치계 어벤져스,1
정치부 회의 소라 누님 주갤 존칭,0
정치부 회의,0
정치우 병우 현상금 1300만,1
정치인 부인중 장제원 부인,1
정치인 사적,0
정치인 아들 혼혈 군대,1
정현아,0
정현아,1
정현이 우리 정현이 아포,1
정호성 녹음 파일 박상병 녹음 파일 공개,1
정호성 녹음 파일,1
정호성 전화 2 음성 파일 236 복구,1
정호성 전화기 근황,1
정호성 핸드폰,1
정화 짤 2,0
제로백 공개,0
제목 수정 일본 문재인 이유,1
제안 때 야당 추천 총리,1
제왕 대통령제 운운 개헌 자,1
제외 종편 문재인 폭격,1
제정신,0
제주,0
제주도 못가 신랑,0
제주도 은갈치,0
제주도 질문 이사진 제주 호텔,0
제주도 집값,0
제품 로드쇼 5 모델 성숙미 100 2 9,0
젝키 아재 관리,0
조개 진주,0
조경태 의원 탄핵 입장 유보,1
조대환 민정 수석,1
조대환 신임 민정 수석 클라스,1
조동혁 드림캐쳐 데뷔곡 뮤직 뮤직비디오 비디오 남자 주인공 출연,0
조루,0
조별 과제 개념 녀,0
조별 과제 개념녀,0
조별 과제 메르시,0
조별 과제 최고 개념녀,0
조선 경이 무기 신기전,0
조선 선택,0
조선 시대 상평통보 인가,0
조선 시대 의외 전통,0
조선 시대 장애인 정책,0
조선 탄핵 부결 시 문재인 책임론 제기,1
조선 통신사 기록 250 전 일본,0
조선,0
조심 동네 아지매,0
조유진,0
조윤선 경력 정부,1
조응천 박근혜 부역자,1
조응천 박영수 특검 증언 요청 최선 협조,1
조응천 의원 강력 트윗,1
조응천 의원 단톡 방 메세지,1
조응천 의원 트윗,1
조응천 의원 페북 후원금,1
조응천 의원 페북,1
조응천 의원 후원금 마감,1
조카 경대 졸업,0
조폐 공사 생산직 3 교대 주 5,0
조훈현 의원 외통수,1
조훈현 의원 탄핵 찬성,1
조훈현 인간 친박 선언,1
족제비 쉬바,0
존경 선배 동료 의원 부분 중요,0
존경 애청자 빅 재미 선사,0
존경 직업,0
졸귀,0
졸피뎀 수면제 경험담 2,0
좀 뉴스,0
좀 도전,0
종갓집 며느리 서양녀,0
종갓집 시집 온 캐나다 여자,0
종갓집 시집 온 캐나다 처자,0
종이 컵 아트,0
종편 자막 레전드,0
죠죠 손자 아내,0
죠죠 전 요약,0
주 성 12 인 유 모아,0
주갤 1,0
주갤 2 목표 설정,0
주갤 개미,0
주갤 근황,0
주갤 긴장 커뮤니티,0
주갤 뉴스 룸 보도,1
주갤 대문 역사,0
주갤 매일 매일 능욕,0
주갤 명언 모음,0
주갤 명언,0
주갤 박영선 의원 인증 글 추천 9000,1
주갤 발 우병우 인상착의,1
주갤 보배 보배드림 드림,0
주갤 보배 형님,0
주갤 석희 은신처 제보 숙제 착수 시작,1
주갤 성님,0
주갤 수사,0
주갤 수사대 상황,0
주갤 수사대 상황,1
주갤 수사대 우병우 추적 시작,1
주갤 안철수 투표 용지,1
주갤 역사 연기군 외인,0
주갤 오유 멀쩡 할리,0
주갤 우병우 수사대 현황,1
주갤 위엄,0
주갤 일베 공습 시작,0
주갤 자부심 그린 주갤 만화,0
주갤 제보,0
주갤 종군 기자 보고 단체 멘붕 온 박사모 단톡 방 현황 보도,1
주갤 주갤 럭시 7,0
주갤 주갤럼 우병우,1
주갤 지령,0
주갤 진짜,0
주갤 천막 당사,1
주갤 추적자,0
주갤 펌 누나 남친 남친,0
주갤 펌 박사모 범죄 모의,1
주갤 펌 보배 보배드림 드림 의문 1,0
주갤 펌 상상 초월 청와대,1
주갤 펌 석희 주갤 보배,1
주갤 펌 안희정 시발,1
주갤 펌 오유 광신도 레전드,0
주갤 펌 현재 뉴스 룸 본 박사모 일베충 어버이 연합 상황,1
주갤 펌,0
주갤 폭파,0
주갤 하나 터치,0
주갤 현재 상황,0
주갤 현황,0
주갤 혐오 사진,0
주갤 혼돈 도가니,0
주갤,0
주갤러 고영태 팬 카페 발견,0
주갤러 손석희 사장 명,1
주갤러 우병우 추적 활동,1
주갤러 전화 인터뷰,0
주갤러 폭파 직전,0
주갤러,0
주갤럼 11 차 주갤 주식 이야기 가장 마지막 사건,0
주갤럼 개,1
주갤럼 닭,0
주갤럼 영향,0
주갤럼 의문 주식 왕,0
주갤럼 잠입 박사모 단톡,1
주갤럼 제작 우병우 현상 현상수배 수배,1
주갤럼 팩 폭당함,0
주갤럼 현상 현상수배 수배,0
주갤럼,0
주갤폄 혜 상상 초월,0
주결경 때 특징,0
주결경 앞 머리 비주얼 변화,0
주관 잣대 위험성,0
주님 악마 우리,0
주말 광화문 집회 포스터,0
주말 먹방,0
주말 밖,0
주말 산악회 나이 상관 조공,0
주말 윤태진,0
주말 중국집 밥 이야기,0
주말 친박 아버지 대화,0
주모 여기 사케 한병,0
주모 여기 탄핵 주,1
주문 성진국 크리스마스 특선 애니,0
주문,0
주민 등록 나이 실제 나이,0
주민호 트위터,0
주번나 개인 방송 여캠 게스트,0
주번나 결혼 모습,0
주번나 구매 후기,0
주번나 망사 스타킹,0
주번나 몸매,0
주번나 성 교육 시간,0
주번나 시간,0
주번나 태국 여행 질문,0
주번나,0
주변 삼성 55 50만,0
주상 복합,0
주식 갤러리 비하인드 뉴스 출연 영상,0
주식 갤러리 하루 우병우 전화 번호 차량,1
주식 게 사람,0
주식 말 주갤 댓글,0
주식 바른손,0
주영훈 무리수 예전 방송,0
주영훈 스티븐 유 옹호 발언,0
주의 가슴 안 막 손 남자,0
주의 내 새끼 내 새끼 주갤 펌,0
주의 바나나 방치,0
주의 소름 짤 하나,0
주인 프런지 백,0
주진우 기자 페북 고3 학생 박근혜 대통령 성적 표 발표,1
주진우 기자 페북 조윤선 장관 돈 기억,1
주진우 기자 페북 최경환 의원 롯데 50억,1
주진우 기자 페북,1
주진우 기자 페이스북,1
주진우 본격 최순실 국방 로비 건 푸네,1
주진우 조윤선 감옥,1
주진우 최순실 록히드 마틴 직접 70조 사업 성사,1
주차 차,0
주차 참 교육 시전 3,0
주택 아파트 습도 차이,0
주토피아 500 퍼즐 완료,0
주한 미군 장성 국군 평가,0
주행 완료 후 팩트,0
주호민 작가 실시간 트윗,0
주호민 작가 트윗,0
주호민 트윗,0
주호민 트윗,1
중 고딩 나라 사기,0
중고 거래 10 이야기,0
중고 구매 완료,0
중고 로우 평화 나라,0
중고 중고나라 나라 거래 후기,0
중고 중고나라 나라 반품 요청,0
중고 중고나라 나라 사기,0
중국 개 영국,0
중국 견제 미국 빅 플랜,0
중국 국적,0
중국 나라 불법 조업 이유,0
중국 무력 대만 수복 가능성,0
중국 미사일 무기 중 항공 모함 정도 위력 미사일 둥펑,0
중국 사용 후기,0
중국 술 인기 급증 양꼬치 양갈비 덕분,0
중국 안경녀,0
중국 어선 다큐,0
중국 어선 한국 불법 조업 이유,0
중국 영국 유럽 힘 소국,0
중국 주문 싸구려 안경,0
중국 지방 역 풍경,0
중국 짝퉁 레고 퀄리티,0
중국 한국 상황,0
중국인 한국 고기,0
중국인 한국 불법 조업 이유,0
중국집 배달부 눈물,0
중국집 배달원 눈물,0
중소 기업 65 70만,0
중쇄 일드 인 생작,0
중앙 김제동 동참 온라인 시민 의회 닷새 무산,1
중앙 중앙일보 일보 이정현 극딜,1
중학교 동네 극장 콘돔,0
쥬라기 쥬라기월드 월드 요약 망가,0
지갑,0
지금 대선 기간,0
지금 맥북 인가,0
지금 분탕 비단 오유,0
지금 상황 짤,0
지금 역대 급 사진,0
지금 우병우,1
지금 조승우 3 연타,0
지금,0
지니어스,0
지도 모름 박사모,1
지드래곤 빅뱅 컴백 기념 완전체 사진 공개,0
지리학 일본,0
지메일 종북,0
지방대 출신 정치인 약간 실망감,0
지상파 3 이영화 방영,0
지수 퇴근길 고화질,0
지스타 레이싱 모델 김보라 9,0
지식 그림 구걸,0
지식 남녀 평등 입대,0
지식 남친 길이,0
지식 보이 일베,0
지식 여친 크기,0
지식 우리 노무현 친일파 청산 작업,1
지식 택시 물건 때 팁,0
지식 폴란드 볼 영토 방법,0
지역 감정 이유,0
지옥 현실 망가,0
지옥,0
지인 혼파 망,0
지진,0
지창욱 성형,0
지하철,0
직무 정지 월급 지급,0
직무 정지,0
직업 노력,0
직원 만류,0
직장 옷 메이커,0
직찍 결혼,0
직찍 이정현 의원실 앞 현재 상황,1
진격 진격의거인 거인 윤곽 스포,0
진보 분열,0
